date,amount,recovered,lastUpdate
2020-04-15T00:00:00.000Z,311,306,2020-09-16T19:28:27.657Z
2020-04-16T00:00:00.000Z,296,373,2020-09-16T19:28:27.657Z
2020-04-17T00:00:00.000Z,298,384,2020-09-16T19:28:27.657Z
2020-04-18T00:00:00.000Z,291,391,2020-09-16T19:28:27.657Z
2020-04-19T00:00:00.000Z,276,318,2020-09-16T19:28:27.657Z
2020-04-20T00:00:00.000Z,299,541,2020-09-16T19:28:27.657Z
2020-04-21T00:00:00.000Z,283,471,2020-09-16T19:28:27.657Z
2020-04-22T00:00:00.000Z,225,373,2020-09-16T19:28:27.657Z
2020-04-23T00:00:00.000Z,276,396,2020-09-16T19:28:27.657Z
2020-04-24T00:00:00.000Z,248,502,2020-09-16T19:28:27.657Z
2020-04-25T00:00:00.000Z,159,420,2020-09-16T19:28:27.657Z
2020-04-26T00:00:00.000Z,83,248,2020-09-16T19:28:27.657Z
2020-04-27T00:00:00.000Z,127,560,2020-09-16T19:28:27.657Z
2020-04-28T00:00:00.000Z,159,487,2020-09-16T19:28:27.657Z
2020-04-29T00:00:00.000Z,82,434,2020-09-16T19:28:27.657Z
2020-04-30T00:00:00.000Z,142,412,2020-09-16T19:28:27.657Z
2020-05-01T00:00:00.000Z,117,641,2020-09-16T19:28:27.657Z
2020-05-02T00:00:00.000Z,57,256,2020-09-16T19:28:27.657Z
2020-05-03T00:00:00.000Z,27,161,2020-09-16T19:28:27.657Z
2020-05-04T00:00:00.000Z,53,359,2020-09-16T19:28:27.657Z
2020-05-05T00:00:00.000Z,32,347,2020-09-16T19:28:27.657Z
2020-05-06T00:00:00.000Z,65,210,2020-09-16T19:28:27.657Z
2020-05-07T00:00:00.000Z,61,269,2020-09-16T19:28:27.657Z
2020-05-08T00:00:00.000Z,33,294,2020-09-16T19:28:27.657Z
2020-05-09T00:00:00.000Z,19,104,2020-09-16T19:28:27.657Z
2020-05-10T00:00:00.000Z,29,124,2020-09-16T19:28:27.657Z
2020-05-11T00:00:00.000Z,39,430,2020-09-16T19:28:27.657Z
2020-05-12T00:00:00.000Z,23,198,2020-09-16T19:28:27.657Z
2020-05-13T00:00:00.000Z,39,182,2020-09-16T19:28:27.657Z
2020-05-14T00:00:00.000Z,22,238,2020-09-16T19:28:27.657Z
2020-05-15T00:00:00.000Z,12,227,2020-09-16T19:28:27.657Z
2020-05-16T00:00:00.000Z,5,65,2020-09-16T19:28:27.657Z
2020-05-17T00:00:00.000Z,15,138,2020-09-16T19:28:27.657Z
2020-05-18T00:00:00.000Z,27,283,2020-09-16T19:28:27.657Z
2020-05-19T00:00:00.000Z,22,178,2020-09-16T19:28:27.657Z
2020-05-20T00:00:00.000Z,15,122,2020-09-16T19:28:27.657Z
2020-05-21T00:00:00.000Z,17,211,2020-09-16T19:28:27.657Z
2020-05-22T00:00:00.000Z,19,162,2020-09-16T19:28:27.657Z
2020-05-23T00:00:00.000Z,5,34,2020-09-16T19:28:27.657Z
2020-05-24T00:00:00.000Z,13,110,2020-09-16T19:28:27.657Z
2020-05-25T00:00:00.000Z,22,176,2020-09-16T19:28:27.657Z
2020-05-26T00:00:00.000Z,50,93,2020-09-16T19:28:27.657Z
2020-05-27T00:00:00.000Z,40,97,2020-09-16T19:28:27.657Z
2020-05-28T00:00:00.000Z,77,137,2020-09-16T19:28:27.657Z
2020-05-29T00:00:00.000Z,113,40,2020-09-16T19:28:27.657Z
2020-05-30T00:00:00.000Z,29,31,2020-09-16T19:28:27.657Z
2020-05-31T00:00:00.000Z,87,58,2020-09-16T19:28:27.657Z
2020-06-01T00:00:00.000Z,100,106,2020-09-16T19:28:27.657Z
2020-06-02T00:00:00.000Z,121,45,2020-09-16T19:28:27.657Z
2020-06-03T00:00:00.000Z,97,33,2020-09-16T19:28:27.657Z
2020-06-04T00:00:00.000Z,142,59,2020-09-16T19:28:27.657Z
2020-06-05T00:00:00.000Z,125,36,2020-09-16T19:28:27.657Z
2020-06-06T00:00:00.000Z,78,37,2020-09-16T19:28:27.657Z
2020-06-07T00:00:00.000Z,140,50,2020-09-16T19:28:27.657Z
2020-06-08T00:00:00.000Z,179,37,2020-09-16T19:28:27.657Z
2020-06-09T00:00:00.000Z,173,46,2020-09-16T19:28:27.657Z
2020-06-10T00:00:00.000Z,240,71,2020-09-16T19:28:27.657Z
2020-06-11T00:00:00.000Z,191,72,2020-09-16T19:28:27.657Z
2020-06-12T00:00:00.000Z,184,70,2020-09-16T19:28:27.657Z
2020-06-13T00:00:00.000Z,149,53,2020-09-16T19:28:27.657Z
2020-06-14T00:00:00.000Z,136,39,2020-09-16T19:28:27.657Z
2020-06-15T00:00:00.000Z,198,68,2020-09-16T19:28:27.657Z
2020-06-16T00:00:00.000Z,298,39,2020-09-16T19:28:27.657Z
2020-06-17T00:00:00.000Z,271,51,2020-09-16T19:28:27.657Z
2020-06-18T00:00:00.000Z,302,75,2020-09-16T19:28:27.657Z
2020-06-19T00:00:00.000Z,309,68,2020-09-16T19:28:27.657Z
2020-06-20T00:00:00.000Z,159,59,2020-09-16T19:28:27.657Z
2020-06-21T00:00:00.000Z,173,48,2020-09-16T19:28:27.657Z
2020-06-22T00:00:00.000Z,345,88,2020-09-16T19:28:27.657Z
2020-06-23T00:00:00.000Z,451,106,2020-09-16T19:28:27.657Z
2020-06-24T00:00:00.000Z,487,57,2020-09-16T19:28:27.657Z
2020-06-25T00:00:00.000Z,515,126,2020-09-16T19:28:27.657Z
2020-06-26T00:00:00.000Z,464,121,2020-09-16T19:28:27.657Z
2020-06-27T00:00:00.000Z,398,85,2020-09-16T19:28:27.657Z
2020-06-28T00:00:00.000Z,385,111,2020-09-16T19:28:27.657Z
2020-06-29T00:00:00.000Z,757,195,2020-09-16T19:28:27.657Z
2020-06-30T00:00:00.000Z,787,118,2020-09-16T19:28:27.657Z
2020-07-01T00:00:00.000Z,971,113,2020-09-16T19:28:27.657Z
2020-07-02T00:00:00.000Z,1145,138,2020-09-16T19:28:27.657Z
2020-07-03T00:00:00.000Z,939,137,2020-09-16T19:28:27.657Z
2020-07-04T00:00:00.000Z,821,132,2020-09-16T19:28:27.657Z
2020-07-05T00:00:00.000Z,831,159,2020-09-16T19:28:27.657Z
2020-07-06T00:00:00.000Z,1134,149,2020-09-16T19:28:27.657Z
2020-07-07T00:00:00.000Z,1390,164,2020-09-16T19:28:27.657Z
2020-07-08T00:00:00.000Z,1327,138,2020-09-16T19:28:27.657Z
2020-07-09T00:00:00.000Z,1525,207,2020-09-16T19:28:27.657Z
2020-07-10T00:00:00.000Z,1409,215,2020-09-16T19:28:27.657Z
2020-07-11T00:00:00.000Z,1168,209,2020-09-16T19:28:27.657Z
2020-07-12T00:00:00.000Z,1238,300,2020-09-16T19:28:27.657Z
2020-07-13T00:00:00.000Z,1720,341,2020-09-16T19:28:27.657Z
2020-07-14T00:00:00.000Z,1604,303,2020-09-16T19:28:27.657Z
2020-07-15T00:00:00.000Z,1877,382,2020-09-16T19:28:27.657Z
2020-07-16T00:00:00.000Z,1939,492,2020-09-16T19:28:27.657Z
2020-07-17T00:00:00.000Z,1603,504,2020-09-16T19:28:27.657Z
2020-07-18T00:00:00.000Z,1448,523,2020-09-16T19:28:27.657Z
2020-07-19T00:00:00.000Z,1016,443,2020-09-16T19:28:27.657Z
2020-07-20T00:00:00.000Z,1886,619,2020-09-16T19:28:27.657Z
2020-07-21T00:00:00.000Z,2006,644,2020-09-16T19:28:27.657Z
2020-07-22T00:00:00.000Z,2044,3726,2020-09-16T19:28:27.657Z
2020-07-23T00:00:00.000Z,1990,7200,2020-09-16T19:28:27.657Z
2020-07-24T00:00:00.000Z,1830,1895,2020-09-16T19:28:27.657Z
2020-07-25T00:00:00.000Z,1112,673,2020-09-16T19:28:27.657Z
2020-07-26T00:00:00.000Z,1042,2978,2020-09-16T19:28:27.657Z
2020-07-27T00:00:00.000Z,2048,1978,2020-09-16T19:28:27.657Z
2020-07-28T00:00:00.000Z,2125,1750,2020-09-16T19:28:27.657Z
2020-07-29T00:00:00.000Z,1954,1519,2020-09-16T19:28:27.657Z
2020-07-30T00:00:00.000Z,1787,1832,2020-09-16T19:28:27.657Z
2020-07-31T00:00:00.000Z,1362,1398,2020-09-16T19:28:27.657Z
2020-08-01T00:00:00.000Z,625,570,2020-09-16T19:28:27.657Z
2020-08-02T00:00:00.000Z,708,2676,2020-09-16T19:28:27.657Z
2020-08-03T00:00:00.000Z,1800,1946,2020-09-16T19:28:27.657Z
2020-08-04T00:00:00.000Z,1729,1822,2020-09-16T19:28:27.657Z
2020-08-05T00:00:00.000Z,1690,1611,2020-09-16T19:28:27.657Z
2020-08-06T00:00:00.000Z,1676,1940,2020-09-16T19:28:27.657Z
2020-08-07T00:00:00.000Z,1764,1361,2020-09-16T19:28:27.657Z
2020-08-08T00:00:00.000Z,754,651,2020-09-16T19:28:27.657Z
2020-08-09T00:00:00.000Z,924,2413,2020-09-16T19:28:27.657Z
2020-08-10T00:00:00.000Z,1703,1383,2020-09-16T19:28:27.657Z
2020-08-11T00:00:00.000Z,1823,1011,2020-09-16T19:28:27.657Z
2020-08-12T00:00:00.000Z,1622,1160,2020-09-16T19:28:27.657Z
2020-08-13T00:00:00.000Z,1642,1345,2020-09-16T19:28:27.657Z
2020-08-14T00:00:00.000Z,1388,1043,2020-09-16T19:28:27.657Z
2020-08-15T00:00:00.000Z,757,594,2020-09-16T19:28:27.657Z
2020-08-16T00:00:00.000Z,1069,2193,2020-09-16T19:28:27.657Z
2020-08-17T00:00:00.000Z,1649,1230,2020-09-16T19:28:27.657Z
2020-08-18T00:00:00.000Z,1649,1306,2020-09-16T19:28:27.657Z
2020-08-19T00:00:00.000Z,1640,1518,2020-09-16T19:28:27.657Z
2020-08-20T00:00:00.000Z,1487,1394,2020-09-16T19:28:27.657Z
2020-08-21T00:00:00.000Z,1493,1601,2020-09-16T19:28:27.657Z
2020-08-22T00:00:00.000Z,714,688,2020-09-16T19:28:27.657Z
2020-08-23T00:00:00.000Z,965,2156,2020-09-16T19:28:27.657Z
2020-08-24T00:00:00.000Z,1900,1340,2020-09-16T19:28:27.657Z
2020-08-25T00:00:00.000Z,1955,2590,2020-09-16T19:28:27.657Z
2020-08-26T00:00:00.000Z,1956,2435,2020-09-16T19:28:27.657Z
2020-08-27T00:00:00.000Z,2071,1510,2020-09-16T19:28:27.657Z
2020-08-28T00:00:00.000Z,1831,1914,2020-09-16T19:28:27.657Z
2020-08-29T00:00:00.000Z,909,729,2020-09-16T19:28:27.657Z
2020-08-30T00:00:00.000Z,1103,2330,2020-09-16T19:28:27.657Z
2020-08-31T00:00:00.000Z,2178,1286,2020-09-16T19:28:27.657Z
2020-09-01T00:00:00.000Z,2252,1100,2020-09-16T19:28:27.657Z
2020-09-02T00:00:00.000Z,3192,1522,2020-09-16T19:28:27.657Z
2020-09-03T00:00:00.000Z,2662,1856,2020-09-16T19:28:27.657Z
2020-09-04T00:00:00.000Z,2621,1260,2020-09-16T19:28:27.657Z
2020-09-05T00:00:00.000Z,1507,808,2020-09-16T19:28:27.657Z
2020-09-06T00:00:00.000Z,2180,2383,2020-09-16T19:28:27.657Z
2020-09-07T00:00:00.000Z,3390,1516,2020-09-16T19:28:27.657Z
2020-09-08T00:00:00.000Z,3528,1399,2020-09-16T19:28:27.657Z
2020-09-09T00:00:00.000Z,3994,1547,2020-09-16T19:28:27.657Z
2020-09-10T00:00:00.000Z,4161,1876,2020-09-16T19:28:27.657Z
2020-09-11T00:00:00.000Z,3983,1782,2020-09-16T19:28:27.657Z
2020-09-12T00:00:00.000Z,2716,1195,2020-09-16T19:28:27.657Z
2020-09-13T00:00:00.000Z,3168,3245,2020-09-16T19:28:27.657Z
2020-09-14T00:00:00.000Z,4796,2307,2020-09-16T19:28:27.657Z
2020-09-15T00:00:00.000Z,5510,2259,2020-09-16T19:28:27.657Z
2020-09-16T00:00:00.000Z,3670,462,2020-09-16T19:28:27.657Z
