section,male,female,lastUpdate,date
0,0,0,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
10,2,1,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
20,1,1,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
30,1,2,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
40,14,9,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
50,35,20,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
60,58,28,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
70,47,45,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
80,23,21,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
90,7,12,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
