date,amount,recovered,lastUpdate
2020-03-31T00:00:00.000Z,738,67,2020-09-04T14:23:25.623Z
2020-04-01T00:00:00.000Z,708,289,2020-09-04T14:23:25.623Z
2020-04-02T00:00:00.000Z,719,98,2020-09-04T14:23:25.623Z
2020-04-03T00:00:00.000Z,597,94,2020-09-04T14:23:25.623Z
2020-04-04T00:00:00.000Z,427,59,2020-09-04T14:23:25.623Z
2020-04-05T00:00:00.000Z,583,105,2020-09-04T14:23:25.623Z
2020-04-06T00:00:00.000Z,451,108,2020-09-04T14:23:25.623Z
2020-04-07T00:00:00.000Z,378,140,2020-09-04T14:23:25.623Z
2020-04-08T00:00:00.000Z,338,153,2020-09-04T14:23:25.623Z
2020-04-09T00:00:00.000Z,343,119,2020-09-04T14:23:25.623Z
2020-04-10T00:00:00.000Z,359,209,2020-09-04T14:23:25.623Z
2020-04-11T00:00:00.000Z,345,178,2020-09-04T14:23:25.623Z
2020-04-12T00:00:00.000Z,554,367,2020-09-04T14:23:25.623Z
2020-04-13T00:00:00.000Z,438,327,2020-09-04T14:23:25.623Z
2020-04-14T00:00:00.000Z,399,386,2020-09-04T14:23:25.623Z
2020-04-15T00:00:00.000Z,311,313,2020-09-04T14:23:25.623Z
2020-04-16T00:00:00.000Z,296,365,2020-09-04T14:23:25.623Z
2020-04-17T00:00:00.000Z,298,387,2020-09-04T14:23:25.623Z
2020-04-18T00:00:00.000Z,291,386,2020-09-04T14:23:25.623Z
2020-04-19T00:00:00.000Z,277,314,2020-09-04T14:23:25.623Z
2020-04-20T00:00:00.000Z,299,551,2020-09-04T14:23:25.623Z
2020-04-21T00:00:00.000Z,283,464,2020-09-04T14:23:25.623Z
2020-04-22T00:00:00.000Z,226,372,2020-09-04T14:23:25.623Z
2020-04-23T00:00:00.000Z,276,385,2020-09-04T14:23:25.623Z
2020-04-24T00:00:00.000Z,248,508,2020-09-04T14:23:25.623Z
2020-04-25T00:00:00.000Z,159,437,2020-09-04T14:23:25.623Z
2020-04-26T00:00:00.000Z,83,236,2020-09-04T14:23:25.623Z
2020-04-27T00:00:00.000Z,127,558,2020-09-04T14:23:25.623Z
2020-04-28T00:00:00.000Z,160,499,2020-09-04T14:23:25.623Z
2020-04-29T00:00:00.000Z,82,436,2020-09-04T14:23:25.623Z
2020-04-30T00:00:00.000Z,142,407,2020-09-04T14:23:25.623Z
2020-05-01T00:00:00.000Z,117,643,2020-09-04T14:23:25.623Z
2020-05-02T00:00:00.000Z,57,267,2020-09-04T14:23:25.623Z
2020-05-03T00:00:00.000Z,27,154,2020-09-04T14:23:25.623Z
2020-05-04T00:00:00.000Z,53,362,2020-09-04T14:23:25.623Z
2020-05-05T00:00:00.000Z,32,352,2020-09-04T14:23:25.623Z
2020-05-06T00:00:00.000Z,65,206,2020-09-04T14:23:25.623Z
2020-05-07T00:00:00.000Z,61,265,2020-09-04T14:23:25.623Z
2020-05-08T00:00:00.000Z,33,297,2020-09-04T14:23:25.623Z
2020-05-09T00:00:00.000Z,19,106,2020-09-04T14:23:25.623Z
2020-05-10T00:00:00.000Z,29,122,2020-09-04T14:23:25.623Z
2020-05-11T00:00:00.000Z,39,433,2020-09-04T14:23:25.623Z
2020-05-12T00:00:00.000Z,23,196,2020-09-04T14:23:25.623Z
2020-05-13T00:00:00.000Z,37,182,2020-09-04T14:23:25.623Z
2020-05-14T00:00:00.000Z,24,241,2020-09-04T14:23:25.623Z
2020-05-15T00:00:00.000Z,12,229,2020-09-04T14:23:25.623Z
2020-05-16T00:00:00.000Z,5,65,2020-09-04T14:23:25.623Z
2020-05-17T00:00:00.000Z,15,136,2020-09-04T14:23:25.623Z
2020-05-18T00:00:00.000Z,27,282,2020-09-04T14:23:25.623Z
2020-05-19T00:00:00.000Z,22,183,2020-09-04T14:23:25.623Z
2020-05-20T00:00:00.000Z,15,125,2020-09-04T14:23:25.623Z
2020-05-21T00:00:00.000Z,16,207,2020-09-04T14:23:25.623Z
2020-05-22T00:00:00.000Z,20,166,2020-09-04T14:23:25.623Z
2020-05-23T00:00:00.000Z,4,33,2020-09-04T14:23:25.623Z
2020-05-24T00:00:00.000Z,13,109,2020-09-04T14:23:25.623Z
2020-05-25T00:00:00.000Z,22,176,2020-09-04T14:23:25.623Z
2020-05-26T00:00:00.000Z,50,93,2020-09-04T14:23:25.623Z
2020-05-27T00:00:00.000Z,40,98,2020-09-04T14:23:25.623Z
2020-05-28T00:00:00.000Z,77,137,2020-09-04T14:23:25.623Z
2020-05-29T00:00:00.000Z,113,40,2020-09-04T14:23:25.623Z
2020-05-30T00:00:00.000Z,29,29,2020-09-04T14:23:25.623Z
2020-05-31T00:00:00.000Z,87,59,2020-09-04T14:23:25.623Z
2020-06-01T00:00:00.000Z,100,104,2020-09-04T14:23:25.623Z
2020-06-02T00:00:00.000Z,121,46,2020-09-04T14:23:25.623Z
2020-06-03T00:00:00.000Z,97,33,2020-09-04T14:23:25.623Z
2020-06-04T00:00:00.000Z,141,59,2020-09-04T14:23:25.623Z
2020-06-05T00:00:00.000Z,124,36,2020-09-04T14:23:25.623Z
2020-06-06T00:00:00.000Z,78,38,2020-09-04T14:23:25.623Z
2020-06-07T00:00:00.000Z,140,51,2020-09-04T14:23:25.623Z
2020-06-08T00:00:00.000Z,179,36,2020-09-04T14:23:25.623Z
2020-06-09T00:00:00.000Z,172,44,2020-09-04T14:23:25.623Z
2020-06-10T00:00:00.000Z,239,72,2020-09-04T14:23:25.623Z
2020-06-11T00:00:00.000Z,191,74,2020-09-04T14:23:25.623Z
2020-06-12T00:00:00.000Z,183,69,2020-09-04T14:23:25.623Z
2020-06-13T00:00:00.000Z,150,53,2020-09-04T14:23:25.623Z
2020-06-14T00:00:00.000Z,136,37,2020-09-04T14:23:25.623Z
2020-06-15T00:00:00.000Z,198,70,2020-09-04T14:23:25.623Z
2020-06-16T00:00:00.000Z,298,39,2020-09-04T14:23:25.623Z
2020-06-17T00:00:00.000Z,270,49,2020-09-04T14:23:25.623Z
2020-06-18T00:00:00.000Z,302,76,2020-09-04T14:23:25.623Z
2020-06-19T00:00:00.000Z,308,67,2020-09-04T14:23:25.623Z
2020-06-20T00:00:00.000Z,157,59,2020-09-04T14:23:25.623Z
2020-06-21T00:00:00.000Z,172,45,2020-09-04T14:23:25.623Z
2020-06-22T00:00:00.000Z,346,87,2020-09-04T14:23:25.623Z
2020-06-23T00:00:00.000Z,448,111,2020-09-04T14:23:25.623Z
2020-06-24T00:00:00.000Z,485,55,2020-09-04T14:23:25.623Z
2020-06-25T00:00:00.000Z,513,124,2020-09-04T14:23:25.623Z
2020-06-26T00:00:00.000Z,464,125,2020-09-04T14:23:25.623Z
2020-06-27T00:00:00.000Z,401,87,2020-09-04T14:23:25.623Z
2020-06-28T00:00:00.000Z,381,108,2020-09-04T14:23:25.623Z
2020-06-29T00:00:00.000Z,752,191,2020-09-04T14:23:25.623Z
2020-06-30T00:00:00.000Z,780,122,2020-09-04T14:23:25.623Z
2020-07-01T00:00:00.000Z,967,111,2020-09-04T14:23:25.623Z
2020-07-02T00:00:00.000Z,1145,135,2020-09-04T14:23:25.623Z
2020-07-03T00:00:00.000Z,946,138,2020-09-04T14:23:25.623Z
2020-07-04T00:00:00.000Z,821,132,2020-09-04T14:23:25.623Z
2020-07-05T00:00:00.000Z,839,156,2020-09-04T14:23:25.623Z
2020-07-06T00:00:00.000Z,1138,152,2020-09-04T14:23:25.623Z
2020-07-07T00:00:00.000Z,1385,164,2020-09-04T14:23:25.623Z
2020-07-08T00:00:00.000Z,1323,138,2020-09-04T14:23:25.623Z
2020-07-09T00:00:00.000Z,1522,204,2020-09-04T14:23:25.623Z
2020-07-10T00:00:00.000Z,1412,212,2020-09-04T14:23:25.623Z
2020-07-11T00:00:00.000Z,1162,209,2020-09-04T14:23:25.623Z
2020-07-12T00:00:00.000Z,1246,296,2020-09-04T14:23:25.623Z
2020-07-13T00:00:00.000Z,1714,338,2020-09-04T14:23:25.623Z
2020-07-14T00:00:00.000Z,1602,312,2020-09-04T14:23:25.623Z
2020-07-15T00:00:00.000Z,1878,382,2020-09-04T14:23:25.623Z
2020-07-16T00:00:00.000Z,1931,489,2020-09-04T14:23:25.623Z
2020-07-17T00:00:00.000Z,1601,498,2020-09-04T14:23:25.623Z
2020-07-18T00:00:00.000Z,1442,535,2020-09-04T14:23:25.623Z
2020-07-19T00:00:00.000Z,1016,432,2020-09-04T14:23:25.623Z
2020-07-20T00:00:00.000Z,1895,622,2020-09-04T14:23:25.623Z
2020-07-21T00:00:00.000Z,2002,641,2020-09-04T14:23:25.623Z
2020-07-22T00:00:00.000Z,2042,3714,2020-09-04T14:23:25.623Z
2020-07-23T00:00:00.000Z,1987,7223,2020-09-04T14:23:25.623Z
2020-07-24T00:00:00.000Z,1832,1901,2020-09-04T14:23:25.623Z
2020-07-25T00:00:00.000Z,1113,675,2020-09-04T14:23:25.623Z
2020-07-26T00:00:00.000Z,1043,2975,2020-09-04T14:23:25.623Z
2020-07-27T00:00:00.000Z,2055,1978,2020-09-04T14:23:25.623Z
2020-07-28T00:00:00.000Z,2129,1749,2020-09-04T14:23:25.623Z
2020-07-29T00:00:00.000Z,1962,1518,2020-09-04T14:23:25.623Z
2020-07-30T00:00:00.000Z,1790,1826,2020-09-04T14:23:25.623Z
2020-07-31T00:00:00.000Z,1355,1402,2020-09-04T14:23:25.623Z
2020-08-01T00:00:00.000Z,628,575,2020-09-04T14:23:25.623Z
2020-08-02T00:00:00.000Z,713,2669,2020-09-04T14:23:25.623Z
2020-08-03T00:00:00.000Z,1804,1946,2020-09-04T14:23:25.623Z
2020-08-04T00:00:00.000Z,1725,1826,2020-09-04T14:23:25.623Z
2020-08-05T00:00:00.000Z,1691,1611,2020-09-04T14:23:25.623Z
2020-08-06T00:00:00.000Z,1677,1937,2020-09-04T14:23:25.623Z
2020-08-07T00:00:00.000Z,1752,1362,2020-09-04T14:23:25.623Z
2020-08-08T00:00:00.000Z,762,654,2020-09-04T14:23:25.623Z
2020-08-09T00:00:00.000Z,923,2406,2020-09-04T14:23:25.623Z
2020-08-10T00:00:00.000Z,1695,1386,2020-09-04T14:23:25.623Z
2020-08-11T00:00:00.000Z,1819,1012,2020-09-04T14:23:25.623Z
2020-08-12T00:00:00.000Z,1621,1157,2020-09-04T14:23:25.623Z
2020-08-13T00:00:00.000Z,1643,1344,2020-09-04T14:23:25.623Z
2020-08-14T00:00:00.000Z,1393,1042,2020-09-04T14:23:25.623Z
2020-08-15T00:00:00.000Z,775,597,2020-09-04T14:23:25.623Z
2020-08-16T00:00:00.000Z,1046,2187,2020-09-04T14:23:25.623Z
2020-08-17T00:00:00.000Z,1656,1223,2020-09-04T14:23:25.623Z
2020-08-18T00:00:00.000Z,1648,1310,2020-09-04T14:23:25.623Z
2020-08-19T00:00:00.000Z,1644,1518,2020-09-04T14:23:25.623Z
2020-08-20T00:00:00.000Z,1497,1398,2020-09-04T14:23:25.623Z
2020-08-21T00:00:00.000Z,1487,1598,2020-09-04T14:23:25.623Z
2020-08-22T00:00:00.000Z,719,692,2020-09-04T14:23:25.623Z
2020-08-23T00:00:00.000Z,967,2134,2020-09-04T14:23:25.623Z
2020-08-24T00:00:00.000Z,1895,1346,2020-09-04T14:23:25.623Z
2020-08-25T00:00:00.000Z,1959,2559,2020-09-04T14:23:25.623Z
2020-08-26T00:00:00.000Z,1946,2389,2020-09-04T14:23:25.623Z
2020-08-27T00:00:00.000Z,2069,1446,2020-09-04T14:23:25.623Z
2020-08-28T00:00:00.000Z,1832,1881,2020-09-04T14:23:25.623Z
2020-08-29T00:00:00.000Z,909,718,2020-09-04T14:23:25.623Z
2020-08-30T00:00:00.000Z,1112,2193,2020-09-04T14:23:25.623Z
2020-08-31T00:00:00.000Z,2193,1198,2020-09-04T14:23:25.623Z
2020-09-01T00:00:00.000Z,2244,1024,2020-09-04T14:23:25.623Z
2020-09-02T00:00:00.000Z,3206,1455,2020-09-04T14:23:25.623Z
2020-09-03T00:00:00.000Z,2716,1564,2020-09-04T14:23:25.623Z
2020-09-04T00:00:00.000Z,1335,68,2020-09-04T14:23:25.623Z
