date,amount,total,lastUpdate
2020-04-20T00:00:00.000Z,6,180,2021-01-31T08:26:49.547Z
2020-04-21T00:00:00.000Z,9,189,2021-01-31T08:26:49.547Z
2020-04-22T00:00:00.000Z,3,192,2021-01-31T08:26:49.547Z
2020-04-23T00:00:00.000Z,4,196,2021-01-31T08:26:49.547Z
2020-04-24T00:00:00.000Z,3,199,2021-01-31T08:26:49.547Z
2020-04-25T00:00:00.000Z,3,202,2021-01-31T08:26:49.547Z
2020-04-26T00:00:00.000Z,2,204,2021-01-31T08:26:49.547Z
2020-04-27T00:00:00.000Z,4,208,2021-01-31T08:26:49.547Z
2020-04-28T00:00:00.000Z,5,213,2021-01-31T08:26:49.547Z
2020-04-29T00:00:00.000Z,6,219,2021-01-31T08:26:49.547Z
2020-04-30T00:00:00.000Z,6,225,2021-01-31T08:26:49.547Z
2020-05-01T00:00:00.000Z,4,229,2021-01-31T08:26:49.547Z
2020-05-02T00:00:00.000Z,3,232,2021-01-31T08:26:49.547Z
2020-05-03T00:00:00.000Z,3,235,2021-01-31T08:26:49.547Z
2020-05-04T00:00:00.000Z,3,238,2021-01-31T08:26:49.547Z
2020-05-05T00:00:00.000Z,2,240,2021-01-31T08:26:49.547Z
2020-05-06T00:00:00.000Z,1,241,2021-01-31T08:26:49.547Z
2020-05-07T00:00:00.000Z,1,242,2021-01-31T08:26:49.547Z
2020-05-08T00:00:00.000Z,6,248,2021-01-31T08:26:49.547Z
2020-05-09T00:00:00.000Z,3,251,2021-01-31T08:26:49.547Z
2020-05-10T00:00:00.000Z,4,255,2021-01-31T08:26:49.547Z
2020-05-11T00:00:00.000Z,5,260,2021-01-31T08:26:49.547Z
2020-05-12T00:00:00.000Z,3,263,2021-01-31T08:26:49.547Z
2020-05-13T00:00:00.000Z,3,266,2021-01-31T08:26:49.547Z
2020-05-14T00:00:00.000Z,2,268,2021-01-31T08:26:49.547Z
2020-05-15T00:00:00.000Z,0,268,2021-01-31T08:26:49.547Z
2020-05-16T00:00:00.000Z,3,271,2021-01-31T08:26:49.547Z
2020-05-17T00:00:00.000Z,4,275,2021-01-31T08:26:49.547Z
2020-05-18T00:00:00.000Z,3,278,2021-01-31T08:26:49.547Z
2020-05-19T00:00:00.000Z,2,280,2021-01-31T08:26:49.547Z
2020-05-20T00:00:00.000Z,1,281,2021-01-31T08:26:49.547Z
2020-05-21T00:00:00.000Z,0,281,2021-01-31T08:26:49.547Z
2020-05-22T00:00:00.000Z,0,281,2021-01-31T08:26:49.547Z
2020-05-23T00:00:00.000Z,0,281,2021-01-31T08:26:49.547Z
2020-05-24T00:00:00.000Z,1,282,2021-01-31T08:26:49.547Z
2020-05-25T00:00:00.000Z,2,284,2021-01-31T08:26:49.547Z
2020-05-26T00:00:00.000Z,0,284,2021-01-31T08:26:49.547Z
2020-05-27T00:00:00.000Z,2,286,2021-01-31T08:26:49.547Z
2020-05-28T00:00:00.000Z,1,287,2021-01-31T08:26:49.547Z
2020-05-29T00:00:00.000Z,0,287,2021-01-31T08:26:49.547Z
2020-05-30T00:00:00.000Z,0,287,2021-01-31T08:26:49.547Z
2020-05-31T00:00:00.000Z,0,287,2021-01-31T08:26:49.547Z
2020-06-01T00:00:00.000Z,3,290,2021-01-31T08:26:49.547Z
2020-06-02T00:00:00.000Z,2,292,2021-01-31T08:26:49.547Z
2020-06-03T00:00:00.000Z,1,293,2021-01-31T08:26:49.547Z
2020-06-04T00:00:00.000Z,0,293,2021-01-31T08:26:49.547Z
2020-06-05T00:00:00.000Z,1,294,2021-01-31T08:26:49.547Z
2020-06-06T00:00:00.000Z,4,298,2021-01-31T08:26:49.547Z
2020-06-07T00:00:00.000Z,2,300,2021-01-31T08:26:49.547Z
2020-06-08T00:00:00.000Z,0,300,2021-01-31T08:26:49.547Z
2020-06-09T00:00:00.000Z,1,301,2021-01-31T08:26:49.547Z
2020-06-10T00:00:00.000Z,1,302,2021-01-31T08:26:49.547Z
2020-06-11T00:00:00.000Z,0,302,2021-01-31T08:26:49.547Z
2020-06-12T00:00:00.000Z,0,302,2021-01-31T08:26:49.547Z
2020-06-13T00:00:00.000Z,1,303,2021-01-31T08:26:49.547Z
2020-06-14T00:00:00.000Z,2,305,2021-01-31T08:26:49.547Z
2020-06-15T00:00:00.000Z,0,305,2021-01-31T08:26:49.547Z
2020-06-16T00:00:00.000Z,1,306,2021-01-31T08:26:49.547Z
2020-06-17T00:00:00.000Z,0,306,2021-01-31T08:26:49.547Z
2020-06-18T00:00:00.000Z,0,306,2021-01-31T08:26:49.547Z
2020-06-19T00:00:00.000Z,1,307,2021-01-31T08:26:49.547Z
2020-06-20T00:00:00.000Z,1,308,2021-01-31T08:26:49.547Z
2020-06-21T00:00:00.000Z,0,308,2021-01-31T08:26:49.547Z
2020-06-22T00:00:00.000Z,1,309,2021-01-31T08:26:49.547Z
2020-06-23T00:00:00.000Z,2,311,2021-01-31T08:26:49.547Z
2020-06-24T00:00:00.000Z,3,314,2021-01-31T08:26:49.547Z
2020-06-25T00:00:00.000Z,4,318,2021-01-31T08:26:49.547Z
2020-06-26T00:00:00.000Z,3,321,2021-01-31T08:26:49.547Z
2020-06-27T00:00:00.000Z,3,324,2021-01-31T08:26:49.547Z
2020-06-28T00:00:00.000Z,2,326,2021-01-31T08:26:49.547Z
2020-06-29T00:00:00.000Z,0,326,2021-01-31T08:26:49.547Z
2020-06-30T00:00:00.000Z,1,327,2021-01-31T08:26:49.547Z
2020-07-01T00:00:00.000Z,3,330,2021-01-31T08:26:49.547Z
2020-07-02T00:00:00.000Z,1,331,2021-01-31T08:26:49.547Z
2020-07-03T00:00:00.000Z,3,334,2021-01-31T08:26:49.547Z
2020-07-04T00:00:00.000Z,5,339,2021-01-31T08:26:49.547Z
2020-07-05T00:00:00.000Z,2,341,2021-01-31T08:26:49.547Z
2020-07-06T00:00:00.000Z,8,349,2021-01-31T08:26:49.547Z
2020-07-07T00:00:00.000Z,5,354,2021-01-31T08:26:49.547Z
2020-07-08T00:00:00.000Z,5,359,2021-01-31T08:26:49.547Z
2020-07-09T00:00:00.000Z,5,364,2021-01-31T08:26:49.547Z
2020-07-10T00:00:00.000Z,4,368,2021-01-31T08:26:49.547Z
2020-07-11T00:00:00.000Z,5,373,2021-01-31T08:26:49.547Z
2020-07-12T00:00:00.000Z,7,380,2021-01-31T08:26:49.547Z
2020-07-13T00:00:00.000Z,4,384,2021-01-31T08:26:49.547Z
2020-07-14T00:00:00.000Z,7,391,2021-01-31T08:26:49.547Z
2020-07-15T00:00:00.000Z,6,397,2021-01-31T08:26:49.547Z
2020-07-16T00:00:00.000Z,9,406,2021-01-31T08:26:49.547Z
2020-07-17T00:00:00.000Z,12,418,2021-01-31T08:26:49.547Z
2020-07-18T00:00:00.000Z,8,426,2021-01-31T08:26:49.547Z
2020-07-19T00:00:00.000Z,10,436,2021-01-31T08:26:49.547Z
2020-07-20T00:00:00.000Z,12,448,2021-01-31T08:26:49.547Z
2020-07-21T00:00:00.000Z,9,457,2021-01-31T08:26:49.547Z
2020-07-22T00:00:00.000Z,6,463,2021-01-31T08:26:49.547Z
2020-07-23T00:00:00.000Z,16,479,2021-01-31T08:26:49.547Z
2020-07-24T00:00:00.000Z,8,487,2021-01-31T08:26:49.547Z
2020-07-25T00:00:00.000Z,7,494,2021-01-31T08:26:49.547Z
2020-07-26T00:00:00.000Z,11,505,2021-01-31T08:26:49.547Z
2020-07-27T00:00:00.000Z,7,512,2021-01-31T08:26:49.547Z
2020-07-28T00:00:00.000Z,8,520,2021-01-31T08:26:49.547Z
2020-07-29T00:00:00.000Z,15,535,2021-01-31T08:26:49.547Z
2020-07-30T00:00:00.000Z,15,550,2021-01-31T08:26:49.547Z
2020-07-31T00:00:00.000Z,14,564,2021-01-31T08:26:49.547Z
2020-08-01T00:00:00.000Z,14,578,2021-01-31T08:26:49.547Z
2020-08-02T00:00:00.000Z,11,589,2021-01-31T08:26:49.547Z
2020-08-03T00:00:00.000Z,15,604,2021-01-31T08:26:49.547Z
2020-08-04T00:00:00.000Z,11,615,2021-01-31T08:26:49.547Z
2020-08-05T00:00:00.000Z,10,625,2021-01-31T08:26:49.547Z
2020-08-06T00:00:00.000Z,9,634,2021-01-31T08:26:49.547Z
2020-08-07T00:00:00.000Z,12,646,2021-01-31T08:26:49.547Z
2020-08-08T00:00:00.000Z,13,659,2021-01-31T08:26:49.547Z
2020-08-09T00:00:00.000Z,7,666,2021-01-31T08:26:49.547Z
2020-08-10T00:00:00.000Z,15,681,2021-01-31T08:26:49.547Z
2020-08-11T00:00:00.000Z,11,692,2021-01-31T08:26:49.547Z
2020-08-12T00:00:00.000Z,15,707,2021-01-31T08:26:49.547Z
2020-08-13T00:00:00.000Z,16,723,2021-01-31T08:26:49.547Z
2020-08-14T00:00:00.000Z,12,735,2021-01-31T08:26:49.547Z
2020-08-15T00:00:00.000Z,10,745,2021-01-31T08:26:49.547Z
2020-08-16T00:00:00.000Z,19,764,2021-01-31T08:26:49.547Z
2020-08-17T00:00:00.000Z,4,768,2021-01-31T08:26:49.547Z
2020-08-18T00:00:00.000Z,14,782,2021-01-31T08:26:49.547Z
2020-08-19T00:00:00.000Z,12,794,2021-01-31T08:26:49.547Z
2020-08-20T00:00:00.000Z,12,806,2021-01-31T08:26:49.547Z
2020-08-21T00:00:00.000Z,13,819,2021-01-31T08:26:49.547Z
2020-08-22T00:00:00.000Z,10,829,2021-01-31T08:26:49.547Z
2020-08-23T00:00:00.000Z,13,842,2021-01-31T08:26:49.547Z
2020-08-24T00:00:00.000Z,16,858,2021-01-31T08:26:49.547Z
2020-08-25T00:00:00.000Z,19,877,2021-01-31T08:26:49.547Z
2020-08-26T00:00:00.000Z,11,888,2021-01-31T08:26:49.547Z
2020-08-27T00:00:00.000Z,11,899,2021-01-31T08:26:49.547Z
2020-08-28T00:00:00.000Z,12,911,2021-01-31T08:26:49.547Z
2020-08-29T00:00:00.000Z,5,916,2021-01-31T08:26:49.547Z
2020-08-30T00:00:00.000Z,14,930,2021-01-31T08:26:49.547Z
2020-08-31T00:00:00.000Z,23,953,2021-01-31T08:26:49.547Z
2020-09-01T00:00:00.000Z,15,968,2021-01-31T08:26:49.547Z
2020-09-02T00:00:00.000Z,13,981,2021-01-31T08:26:49.547Z
2020-09-03T00:00:00.000Z,16,997,2021-01-31T08:26:49.547Z
2020-09-04T00:00:00.000Z,12,1009,2021-01-31T08:26:49.547Z
2020-09-05T00:00:00.000Z,15,1024,2021-01-31T08:26:49.547Z
2020-09-06T00:00:00.000Z,12,1036,2021-01-31T08:26:49.547Z
2020-09-07T00:00:00.000Z,17,1053,2021-01-31T08:26:49.547Z
2020-09-08T00:00:00.000Z,20,1073,2021-01-31T08:26:49.547Z
2020-09-09T00:00:00.000Z,15,1088,2021-01-31T08:26:49.547Z
2020-09-10T00:00:00.000Z,14,1102,2021-01-31T08:26:49.547Z
2020-09-11T00:00:00.000Z,20,1122,2021-01-31T08:26:49.547Z
2020-09-12T00:00:00.000Z,15,1137,2021-01-31T08:26:49.547Z
2020-09-13T00:00:00.000Z,17,1154,2021-01-31T08:26:49.547Z
2020-09-14T00:00:00.000Z,20,1174,2021-01-31T08:26:49.547Z
2020-09-15T00:00:00.000Z,16,1190,2021-01-31T08:26:49.547Z
2020-09-16T00:00:00.000Z,26,1216,2021-01-31T08:26:49.547Z
2020-09-17T00:00:00.000Z,17,1233,2021-01-31T08:26:49.547Z
2020-09-18T00:00:00.000Z,20,1253,2021-01-31T08:26:49.547Z
2020-09-19T00:00:00.000Z,27,1280,2021-01-31T08:26:49.547Z
2020-09-20T00:00:00.000Z,21,1301,2021-01-31T08:26:49.547Z
2020-09-21T00:00:00.000Z,32,1333,2021-01-31T08:26:49.547Z
2020-09-22T00:00:00.000Z,26,1359,2021-01-31T08:26:49.547Z
2020-09-23T00:00:00.000Z,25,1384,2021-01-31T08:26:49.547Z
2020-09-24T00:00:00.000Z,31,1415,2021-01-31T08:26:49.547Z
2020-09-25T00:00:00.000Z,30,1445,2021-01-31T08:26:49.547Z
2020-09-26T00:00:00.000Z,26,1471,2021-01-31T08:26:49.547Z
2020-09-27T00:00:00.000Z,32,1503,2021-01-31T08:26:49.547Z
2020-09-28T00:00:00.000Z,28,1531,2021-01-31T08:26:49.547Z
2020-09-29T00:00:00.000Z,35,1566,2021-01-31T08:26:49.547Z
2020-09-30T00:00:00.000Z,37,1603,2021-01-31T08:26:49.547Z
2020-10-01T00:00:00.000Z,46,1649,2021-01-31T08:26:49.547Z
2020-10-02T00:00:00.000Z,25,1674,2021-01-31T08:26:49.547Z
2020-10-03T00:00:00.000Z,37,1711,2021-01-31T08:26:49.547Z
2020-10-04T00:00:00.000Z,37,1748,2021-01-31T08:26:49.547Z
2020-10-05T00:00:00.000Z,27,1775,2021-01-31T08:26:49.547Z
2020-10-06T00:00:00.000Z,45,1820,2021-01-31T08:26:49.547Z
2020-10-07T00:00:00.000Z,26,1846,2021-01-31T08:26:49.547Z
2020-10-08T00:00:00.000Z,47,1893,2021-01-31T08:26:49.547Z
2020-10-09T00:00:00.000Z,40,1933,2021-01-31T08:26:49.547Z
2020-10-10T00:00:00.000Z,35,1968,2021-01-31T08:26:49.547Z
2020-10-11T00:00:00.000Z,45,2013,2021-01-31T08:26:49.547Z
2020-10-12T00:00:00.000Z,30,2043,2021-01-31T08:26:49.547Z
2020-10-13T00:00:00.000Z,38,2081,2021-01-31T08:26:49.547Z
2020-10-14T00:00:00.000Z,35,2116,2021-01-31T08:26:49.547Z
2020-10-15T00:00:00.000Z,31,2147,2021-01-31T08:26:49.547Z
2020-10-16T00:00:00.000Z,36,2183,2021-01-31T08:26:49.547Z
2020-10-17T00:00:00.000Z,32,2215,2021-01-31T08:26:49.547Z
2020-10-18T00:00:00.000Z,33,2248,2021-01-31T08:26:49.547Z
2020-10-19T00:00:00.000Z,31,2279,2021-01-31T08:26:49.547Z
2020-10-20T00:00:00.000Z,20,2299,2021-01-31T08:26:49.547Z
2020-10-21T00:00:00.000Z,25,2324,2021-01-31T08:26:49.547Z
2020-10-22T00:00:00.000Z,29,2353,2021-01-31T08:26:49.547Z
2020-10-23T00:00:00.000Z,26,2379,2021-01-31T08:26:49.547Z
2020-10-24T00:00:00.000Z,27,2406,2021-01-31T08:26:49.547Z
2020-10-25T00:00:00.000Z,35,2441,2021-01-31T08:26:49.547Z
2020-10-26T00:00:00.000Z,28,2469,2021-01-31T08:26:49.547Z
2020-10-27T00:00:00.000Z,28,2497,2021-01-31T08:26:49.547Z
2020-10-28T00:00:00.000Z,10,2507,2021-01-31T08:26:49.547Z
2020-10-29T00:00:00.000Z,19,2526,2021-01-31T08:26:49.547Z
2020-10-30T00:00:00.000Z,12,2538,2021-01-31T08:26:49.547Z
2020-10-31T00:00:00.000Z,25,2563,2021-01-31T08:26:49.547Z
2020-11-01T00:00:00.000Z,19,2582,2021-01-31T08:26:49.547Z
2020-11-02T00:00:00.000Z,15,2597,2021-01-31T08:26:49.547Z
2020-11-03T00:00:00.000Z,26,2623,2021-01-31T08:26:49.547Z
2020-11-04T00:00:00.000Z,16,2639,2021-01-31T08:26:49.547Z
2020-11-05T00:00:00.000Z,14,2653,2021-01-31T08:26:49.547Z
2020-11-06T00:00:00.000Z,16,2669,2021-01-31T08:26:49.547Z
2020-11-07T00:00:00.000Z,8,2677,2021-01-31T08:26:49.547Z
2020-11-08T00:00:00.000Z,7,2684,2021-01-31T08:26:49.547Z
2020-11-09T00:00:00.000Z,6,2690,2021-01-31T08:26:49.547Z
2020-11-10T00:00:00.000Z,10,2700,2021-01-31T08:26:49.547Z
2020-11-11T00:00:00.000Z,7,2707,2021-01-31T08:26:49.547Z
2020-11-12T00:00:00.000Z,12,2719,2021-01-31T08:26:49.547Z
2020-11-13T00:00:00.000Z,5,2724,2021-01-31T08:26:49.547Z
2020-11-14T00:00:00.000Z,12,2736,2021-01-31T08:26:49.547Z
2020-11-15T00:00:00.000Z,9,2745,2021-01-31T08:26:49.547Z
2020-11-16T00:00:00.000Z,8,2753,2021-01-31T08:26:49.547Z
2020-11-17T00:00:00.000Z,12,2765,2021-01-31T08:26:49.547Z
2020-11-18T00:00:00.000Z,7,2772,2021-01-31T08:26:49.547Z
2020-11-19T00:00:00.000Z,8,2780,2021-01-31T08:26:49.547Z
2020-11-20T00:00:00.000Z,6,2786,2021-01-31T08:26:49.547Z
2020-11-21T00:00:00.000Z,12,2798,2021-01-31T08:26:49.547Z
2020-11-22T00:00:00.000Z,16,2814,2021-01-31T08:26:49.547Z
2020-11-23T00:00:00.000Z,7,2821,2021-01-31T08:26:49.547Z
2020-11-24T00:00:00.000Z,6,2827,2021-01-31T08:26:49.547Z
2020-11-25T00:00:00.000Z,5,2832,2021-01-31T08:26:49.547Z
2020-11-26T00:00:00.000Z,9,2841,2021-01-31T08:26:49.547Z
2020-11-27T00:00:00.000Z,6,2847,2021-01-31T08:26:49.547Z
2020-11-28T00:00:00.000Z,10,2857,2021-01-31T08:26:49.547Z
2020-11-29T00:00:00.000Z,10,2867,2021-01-31T08:26:49.547Z
2020-11-30T00:00:00.000Z,7,2874,2021-01-31T08:26:49.547Z
2020-12-01T00:00:00.000Z,10,2884,2021-01-31T08:26:49.547Z
2020-12-02T00:00:00.000Z,5,2889,2021-01-31T08:26:49.547Z
2020-12-03T00:00:00.000Z,10,2899,2021-01-31T08:26:49.547Z
2020-12-04T00:00:00.000Z,10,2909,2021-01-31T08:26:49.547Z
2020-12-05T00:00:00.000Z,10,2919,2021-01-31T08:26:49.547Z
2020-12-06T00:00:00.000Z,8,2927,2021-01-31T08:26:49.547Z
2020-12-07T00:00:00.000Z,7,2934,2021-01-31T08:26:49.547Z
2020-12-08T00:00:00.000Z,12,2946,2021-01-31T08:26:49.547Z
2020-12-09T00:00:00.000Z,15,2961,2021-01-31T08:26:49.547Z
2020-12-10T00:00:00.000Z,12,2973,2021-01-31T08:26:49.547Z
2020-12-11T00:00:00.000Z,12,2985,2021-01-31T08:26:49.547Z
2020-12-12T00:00:00.000Z,16,3001,2021-01-31T08:26:49.547Z
2020-12-13T00:00:00.000Z,9,3010,2021-01-31T08:26:49.547Z
2020-12-14T00:00:00.000Z,11,3021,2021-01-31T08:26:49.547Z
2020-12-15T00:00:00.000Z,12,3033,2021-01-31T08:26:49.547Z
2020-12-16T00:00:00.000Z,14,3047,2021-01-31T08:26:49.547Z
2020-12-17T00:00:00.000Z,17,3064,2021-01-31T08:26:49.547Z
2020-12-18T00:00:00.000Z,16,3080,2021-01-31T08:26:49.547Z
2020-12-19T00:00:00.000Z,19,3099,2021-01-31T08:26:49.547Z
2020-12-20T00:00:00.000Z,19,3118,2021-01-31T08:26:49.547Z
2020-12-21T00:00:00.000Z,16,3134,2021-01-31T08:26:49.547Z
2020-12-22T00:00:00.000Z,13,3147,2021-01-31T08:26:49.547Z
2020-12-23T00:00:00.000Z,25,3172,2021-01-31T08:26:49.547Z
2020-12-24T00:00:00.000Z,15,3187,2021-01-31T08:26:49.547Z
2020-12-25T00:00:00.000Z,20,3207,2021-01-31T08:26:49.547Z
2020-12-26T00:00:00.000Z,23,3230,2021-01-31T08:26:49.547Z
2020-12-27T00:00:00.000Z,21,3251,2021-01-31T08:26:49.547Z
2020-12-28T00:00:00.000Z,33,3284,2021-01-31T08:26:49.547Z
2020-12-29T00:00:00.000Z,26,3310,2021-01-31T08:26:49.547Z
2020-12-30T00:00:00.000Z,15,3325,2021-01-31T08:26:49.547Z
2020-12-31T00:00:00.000Z,36,3361,2021-01-31T08:26:49.547Z
2021-01-01T00:00:00.000Z,36,3397,2021-01-31T08:26:49.547Z
2021-01-02T00:00:00.000Z,27,3424,2021-01-31T08:26:49.547Z
2021-01-03T00:00:00.000Z,24,3448,2021-01-31T08:26:49.547Z
2021-01-04T00:00:00.000Z,38,3486,2021-01-31T08:26:49.547Z
2021-01-05T00:00:00.000Z,24,3510,2021-01-31T08:26:49.547Z
2021-01-06T00:00:00.000Z,44,3554,2021-01-31T08:26:49.547Z
2021-01-07T00:00:00.000Z,48,3602,2021-01-31T08:26:49.547Z
2021-01-08T00:00:00.000Z,46,3648,2021-01-31T08:26:49.547Z
2021-01-09T00:00:00.000Z,21,3669,2021-01-31T08:26:49.547Z
2021-01-10T00:00:00.000Z,43,3712,2021-01-31T08:26:49.547Z
2021-01-11T00:00:00.000Z,30,3742,2021-01-31T08:26:49.547Z
2021-01-12T00:00:00.000Z,57,3799,2021-01-31T08:26:49.547Z
2021-01-13T00:00:00.000Z,56,3855,2021-01-31T08:26:49.547Z
2021-01-14T00:00:00.000Z,58,3913,2021-01-31T08:26:49.547Z
2021-01-15T00:00:00.000Z,51,3964,2021-01-31T08:26:49.547Z
2021-01-16T00:00:00.000Z,48,4012,2021-01-31T08:26:49.547Z
2021-01-17T00:00:00.000Z,56,4068,2021-01-31T08:26:49.547Z
2021-01-18T00:00:00.000Z,48,4116,2021-01-31T08:26:49.547Z
2021-01-19T00:00:00.000Z,46,4162,2021-01-31T08:26:49.547Z
2021-01-20T00:00:00.000Z,53,4215,2021-01-31T08:26:49.547Z
2021-01-21T00:00:00.000Z,49,4264,2021-01-31T08:26:49.547Z
2021-01-22T00:00:00.000Z,63,4327,2021-01-31T08:26:49.547Z
2021-01-23T00:00:00.000Z,53,4380,2021-01-31T08:26:49.547Z
2021-01-24T00:00:00.000Z,76,4456,2021-01-31T08:26:49.547Z
2021-01-25T00:00:00.000Z,66,4522,2021-01-31T08:26:49.547Z
2021-01-26T00:00:00.000Z,51,4573,2021-01-31T08:26:49.547Z
2021-01-27T00:00:00.000Z,63,4636,2021-01-31T08:26:49.547Z
2021-01-28T00:00:00.000Z,47,4683,2021-01-31T08:26:49.547Z
2021-01-29T00:00:00.000Z,41,4724,2021-01-31T08:26:49.547Z
2021-01-30T00:00:00.000Z,37,4761,2021-01-31T08:26:49.547Z
2021-01-31T00:00:00.000Z,7,4768,2021-01-31T08:26:49.547Z
